dept_id,y,ds,wm_yr_wk,yearweek,holiday
HOUSEHOLD_2,1584.0,2011-01-29,11101,201101,
HOUSEHOLD_2,1776.0,2011-01-30,11101,201101,
HOUSEHOLD_2,1100.0,2011-01-31,11101,201101,
HOUSEHOLD_2,1133.0,2011-02-01,11101,201101,
HOUSEHOLD_2,927.0,2011-02-02,11101,201101,
HOUSEHOLD_2,1234.0,2011-02-03,11101,201101,
HOUSEHOLD_2,1415.0,2011-02-04,11101,201101,
HOUSEHOLD_2,1861.0,2011-02-05,11102,201102,
HOUSEHOLD_2,1481.0,2011-02-06,11102,201102,
HOUSEHOLD_2,1199.0,2011-02-07,11102,201102,
HOUSEHOLD_2,1107.0,2011-02-08,11102,201102,
HOUSEHOLD_2,1128.0,2011-02-09,11102,201102,
HOUSEHOLD_2,1209.0,2011-02-10,11102,201102,
HOUSEHOLD_2,1427.0,2011-02-11,11102,201102,
HOUSEHOLD_2,1876.0,2011-02-12,11103,201103,
HOUSEHOLD_2,1900.0,2011-02-13,11103,201103,
HOUSEHOLD_2,1031.0,2011-02-14,11103,201103,
HOUSEHOLD_2,1127.0,2011-02-15,11103,201103,
HOUSEHOLD_2,1105.0,2011-02-16,11103,201103,
HOUSEHOLD_2,1085.0,2011-02-17,11103,201103,
HOUSEHOLD_2,1353.0,2011-02-18,11103,201103,
HOUSEHOLD_2,1859.0,2011-02-19,11104,201104,
HOUSEHOLD_2,1711.0,2011-02-20,11104,201104,
HOUSEHOLD_2,1425.0,2011-02-21,11104,201104,
HOUSEHOLD_2,1172.0,2011-02-22,11104,201104,
HOUSEHOLD_2,1106.0,2011-02-23,11104,201104,
HOUSEHOLD_2,1142.0,2011-02-24,11104,201104,
HOUSEHOLD_2,1325.0,2011-02-25,11104,201104,
HOUSEHOLD_2,1643.0,2011-02-26,11105,201105,
HOUSEHOLD_2,1777.0,2011-02-27,11105,201105,
HOUSEHOLD_2,1232.0,2011-02-28,11105,201105,
HOUSEHOLD_2,1232.0,2011-03-01,11105,201105,
HOUSEHOLD_2,1168.0,2011-03-02,11105,201105,
HOUSEHOLD_2,1274.0,2011-03-03,11105,201105,
HOUSEHOLD_2,1284.0,2011-03-04,11105,201105,
HOUSEHOLD_2,1723.0,2011-03-05,11106,201106,
HOUSEHOLD_2,1752.0,2011-03-06,11106,201106,
HOUSEHOLD_2,1232.0,2011-03-07,11106,201106,
HOUSEHOLD_2,1157.0,2011-03-08,11106,201106,
HOUSEHOLD_2,1026.0,2011-03-09,11106,201106,
HOUSEHOLD_2,1190.0,2011-03-10,11106,201106,
HOUSEHOLD_2,1354.0,2011-03-11,11106,201106,
HOUSEHOLD_2,1758.0,2011-03-12,11107,201107,
HOUSEHOLD_2,1564.0,2011-03-13,11107,201107,
HOUSEHOLD_2,1183.0,2011-03-14,11107,201107,
HOUSEHOLD_2,1116.0,2011-03-15,11107,201107,
HOUSEHOLD_2,1192.0,2011-03-16,11107,201107,
HOUSEHOLD_2,1106.0,2011-03-17,11107,201107,
HOUSEHOLD_2,1167.0,2011-03-18,11107,201107,
HOUSEHOLD_2,1711.0,2011-03-19,11108,201108,
HOUSEHOLD_2,1649.0,2011-03-20,11108,201108,
HOUSEHOLD_2,1173.0,2011-03-21,11108,201108,
HOUSEHOLD_2,1105.0,2011-03-22,11108,201108,
HOUSEHOLD_2,985.0,2011-03-23,11108,201108,
HOUSEHOLD_2,961.0,2011-03-24,11108,201108,
HOUSEHOLD_2,1222.0,2011-03-25,11108,201108,
HOUSEHOLD_2,1648.0,2011-03-26,11109,201109,
HOUSEHOLD_2,1689.0,2011-03-27,11109,201109,
HOUSEHOLD_2,1043.0,2011-03-28,11109,201109,
HOUSEHOLD_2,970.0,2011-03-29,11109,201109,
HOUSEHOLD_2,987.0,2011-03-30,11109,201109,
HOUSEHOLD_2,1077.0,2011-03-31,11109,201109,
HOUSEHOLD_2,1308.0,2011-04-01,11109,201109,
HOUSEHOLD_2,1783.0,2011-04-02,11110,201110,
HOUSEHOLD_2,1648.0,2011-04-03,11110,201110,
HOUSEHOLD_2,1246.0,2011-04-04,11110,201110,
HOUSEHOLD_2,1077.0,2011-04-05,11110,201110,
HOUSEHOLD_2,1074.0,2011-04-06,11110,201110,
HOUSEHOLD_2,1040.0,2011-04-07,11110,201110,
HOUSEHOLD_2,1163.0,2011-04-08,11110,201110,
HOUSEHOLD_2,1507.0,2011-04-09,11111,201111,
HOUSEHOLD_2,1547.0,2011-04-10,11111,201111,
HOUSEHOLD_2,1090.0,2011-04-11,11111,201111,
HOUSEHOLD_2,1015.0,2011-04-12,11111,201111,
HOUSEHOLD_2,1030.0,2011-04-13,11111,201111,
HOUSEHOLD_2,1030.0,2011-04-14,11111,201111,
HOUSEHOLD_2,1231.0,2011-04-15,11111,201111,
HOUSEHOLD_2,1681.0,2011-04-16,11112,201112,
HOUSEHOLD_2,1695.0,2011-04-17,11112,201112,
HOUSEHOLD_2,1214.0,2011-04-18,11112,201112,
HOUSEHOLD_2,1061.0,2011-04-19,11112,201112,
HOUSEHOLD_2,1156.0,2011-04-20,11112,201112,
HOUSEHOLD_2,1124.0,2011-04-21,11112,201112,
HOUSEHOLD_2,1429.0,2011-04-22,11112,201112,
HOUSEHOLD_2,1647.0,2011-04-23,11113,201113,
HOUSEHOLD_2,1427.0,2011-04-24,11113,201113,OrthodoxEaster|Easter
HOUSEHOLD_2,1201.0,2011-04-25,11113,201113,
HOUSEHOLD_2,1084.0,2011-04-26,11113,201113,
HOUSEHOLD_2,1093.0,2011-04-27,11113,201113,
HOUSEHOLD_2,1163.0,2011-04-28,11113,201113,
HOUSEHOLD_2,1431.0,2011-04-29,11113,201113,
HOUSEHOLD_2,1724.0,2011-04-30,11114,201114,
HOUSEHOLD_2,1776.0,2011-05-01,11114,201114,
HOUSEHOLD_2,1254.0,2011-05-02,11114,201114,
HOUSEHOLD_2,1307.0,2011-05-03,11114,201114,
HOUSEHOLD_2,1173.0,2011-05-04,11114,201114,
HOUSEHOLD_2,1122.0,2011-05-05,11114,201114,
HOUSEHOLD_2,1363.0,2011-05-06,11114,201114,
HOUSEHOLD_2,1548.0,2011-05-07,11115,201115,
HOUSEHOLD_2,1467.0,2011-05-08,11115,201115,
HOUSEHOLD_2,1212.0,2011-05-09,11115,201115,
HOUSEHOLD_2,1114.0,2011-05-10,11115,201115,
HOUSEHOLD_2,1193.0,2011-05-11,11115,201115,
HOUSEHOLD_2,1203.0,2011-05-12,11115,201115,
HOUSEHOLD_2,1416.0,2011-05-13,11115,201115,
HOUSEHOLD_2,1576.0,2011-05-14,11116,201116,
HOUSEHOLD_2,1706.0,2011-05-15,11116,201116,
HOUSEHOLD_2,1164.0,2011-05-16,11116,201116,
HOUSEHOLD_2,1129.0,2011-05-17,11116,201116,
HOUSEHOLD_2,1093.0,2011-05-18,11116,201116,
HOUSEHOLD_2,1123.0,2011-05-19,11116,201116,
HOUSEHOLD_2,1285.0,2011-05-20,11116,201116,
HOUSEHOLD_2,1616.0,2011-05-21,11117,201117,
HOUSEHOLD_2,1509.0,2011-05-22,11117,201117,
HOUSEHOLD_2,1159.0,2011-05-23,11117,201117,
HOUSEHOLD_2,1034.0,2011-05-24,11117,201117,
HOUSEHOLD_2,1098.0,2011-05-25,11117,201117,
HOUSEHOLD_2,1195.0,2011-05-26,11117,201117,
HOUSEHOLD_2,1271.0,2011-05-27,11117,201117,
HOUSEHOLD_2,1414.0,2011-05-28,11118,201118,
HOUSEHOLD_2,1399.0,2011-05-29,11118,201118,
HOUSEHOLD_2,1399.0,2011-05-30,11118,201118,
HOUSEHOLD_2,1173.0,2011-05-31,11118,201118,
HOUSEHOLD_2,1326.0,2011-06-01,11118,201118,
HOUSEHOLD_2,1175.0,2011-06-02,11118,201118,
HOUSEHOLD_2,1357.0,2011-06-03,11118,201118,
HOUSEHOLD_2,1708.0,2011-06-04,11119,201119,
HOUSEHOLD_2,1576.0,2011-06-05,11119,201119,
HOUSEHOLD_2,1269.0,2011-06-06,11119,201119,
HOUSEHOLD_2,1159.0,2011-06-07,11119,201119,
HOUSEHOLD_2,1166.0,2011-06-08,11119,201119,
HOUSEHOLD_2,1128.0,2011-06-09,11119,201119,
HOUSEHOLD_2,1407.0,2011-06-10,11119,201119,
HOUSEHOLD_2,1551.0,2011-06-11,11120,201120,
HOUSEHOLD_2,1567.0,2011-06-12,11120,201120,
HOUSEHOLD_2,1210.0,2011-06-13,11120,201120,
HOUSEHOLD_2,1225.0,2011-06-14,11120,201120,
HOUSEHOLD_2,1131.0,2011-06-15,11120,201120,
HOUSEHOLD_2,1206.0,2011-06-16,11120,201120,
HOUSEHOLD_2,1267.0,2011-06-17,11120,201120,
HOUSEHOLD_2,1585.0,2011-06-18,11121,201121,
HOUSEHOLD_2,1411.0,2011-06-19,11121,201121,
HOUSEHOLD_2,1216.0,2011-06-20,11121,201121,
HOUSEHOLD_2,1153.0,2011-06-21,11121,201121,
HOUSEHOLD_2,1093.0,2011-06-22,11121,201121,
HOUSEHOLD_2,1248.0,2011-06-23,11121,201121,
HOUSEHOLD_2,1324.0,2011-06-24,11121,201121,
HOUSEHOLD_2,1493.0,2011-06-25,11122,201122,
HOUSEHOLD_2,1485.0,2011-06-26,11122,201122,
HOUSEHOLD_2,1175.0,2011-06-27,11122,201122,
